roaster_name,title,price,weight_label,weight_grams,price_per_oz,origin_country,origin_region,producer_or_farm,variety,process,elevation,tasting_notes,watchlist_match,watchlist_tier,watchlist_credential_type,watchlist_credential_detail,watchlist_notes,product_url
Onyx Coffee Lab,Decaf Colombia Huila,10.00,4oz,142,2.00,Colombia,Huila,,,sugar cane decaffeination process,,"dark chocolate, apple, almond",,,,,,https://onyxcoffeelab.com/products/decaf-colombia-huila
Onyx Coffee Lab,Hypertheticals,10.00,4oz,142,2.00,,,,,,,,,,,,,https://onyxcoffeelab.com/products/hypertheticals
Onyx Coffee Lab,Northern Lights,25.00,10oz,312,2.27,Ethiopia,Sidama,Niguse Gemeda Mude,,,,,,,,,,https://onyxcoffeelab.com/products/northern-lights
Onyx Coffee Lab,ECHELON Colombia Cafe Granja Condor Gesha,150.00,,295,14.42,Colombia,,Cafe Granja Condor,Geisha,Natural,,"delicate florals, complex fruits",,,,,,https://onyxcoffeelab.com/products/echelon-colombia-cafe-granja-condor-gesha
Onyx Coffee Lab,Movement,10.00,4oz,142,2.00,,,,,,,"floral, fruity sweetness",,,,,,https://onyxcoffeelab.com/products/movement
Onyx Coffee Lab,ECHELON Panama La Esmeralda Gesha,150.00,,295,14.42,Panama,,Hacienda La Esmeralda,Geisha,Washed,,"delicate florals, extraordinary complex sweetness",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://onyxcoffeelab.com/products/echelon-panama-la-esmeralda-gesha
Onyx Coffee Lab,ECHELON Colombia Inmaculada Eugenioides,150.00,,295,14.42,Colombia,,Inmaculada farms,Eugenioides,Natural,,intense complex sweetness,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://onyxcoffeelab.com/products/echelon-colombia-inmaculada-eugenioides
Onyx Coffee Lab,Animal Collective,10.00,4oz,113,2.51,,,,,,,"citrus, stone fruit, delicate florals",,,,,,https://onyxcoffeelab.com/products/animal-collective-collaboration
Onyx Coffee Lab,Ethiopia Dumerso Processing Box Set,42.00,,595,2.00,Ethiopia,,Dumerso,,"Cascara Washed, Black Honey",,"green apple, baking spices, sweet tea, stone fruit, raw honey",,,,,,https://onyxcoffeelab.com/products/ethiopa-dumerso-processing-box-set
Onyx Coffee Lab,Colombia Competition Series Box Set,135.00,,369,10.37,Colombia,,"Cerro Azul, Inmaculada, Las Margaritas","Geisha, Eugenioides",Modern Natural & Raised Bed Dried,,,,,,,,https://onyxcoffeelab.com/products/colombia-competition-series-box-set
Onyx Coffee Lab,Costa Rica Volcan Azul Cup of Excellence #4,35.00,4oz,142,6.99,Costa Rica,,Volcan Azul / Alejo C. Jiménez,,5 day anaerobic ferment,,"sophisticated berries, honey, mango drinking yogurt",,,,,,https://onyxcoffeelab.com/products/costa-rica-volcan-azul-cup-of-excellence-4
Onyx Coffee Lab,Ethiopia Dumerso Cascara Washed,10.00,4oz,113,2.51,Ethiopia,,Dumerso,,Cascara Washed,,"green apple, baking spices, sweet tea",,,,,,https://onyxcoffeelab.com/products/ethiopia-dumerso-cascara-washed
Onyx Coffee Lab,Ethiopia Dumerso Black Honey,10.00,4oz,113,2.51,Ethiopia,,Dumerso mill,,Black Honey,,"stone fruit, raw honey",,,,,,https://onyxcoffeelab.com/products/ethiopia-dumerso-black-honey
Onyx Coffee Lab,Panama La Esmeralda Gesha Box Set,80.00,(2) 4oz,227,9.99,Panama,,Hacienda La Esmeralda,Geisha,Washed and Natural,,"delicate florals, extraordinary complex sweetness",Peterson Family,CoE Legend,Best of Panama,Swept all 3 major BoP 2025 categories; record 98pts Washed Geisha; 1st place 2004-07;09-10;13;15;17-19;25,Put Geisha on the map 2004; established 1967,https://onyxcoffeelab.com/products/panama-la-esmeralda-gesha-box-set
Onyx Coffee Lab,Honduras Isaias Fernandez,10.00,4oz,0,,Honduras,Santa Barbara,Isaias Fernandez,,Washed Anaerobic,,"dried cranberry, melon",,,,,,https://onyxcoffeelab.com/products/honduras-isaias-fernandez-1
Onyx Coffee Lab,Kenya Mchana Natural,10.00,4oz,113,2.51,Kenya,,Mchana Estate,,Natural,,"apple, citric acidity, tropical fruit",,,,,,https://onyxcoffeelab.com/products/kenya-mchana-natural
Onyx Coffee Lab,Colombia Mauricio Shattah Mokka,50.00,4oz,0,,Colombia,,Mauricio Shattah,"Mokka, Bourbon",Anaerobic,,"tropical fruit, vanilla",,,,,,https://onyxcoffeelab.com/products/colombia-mauricio-shattah-mokka
Onyx Coffee Lab,Guatemala Finca Isnul,10.00,4oz,113,2.51,Guatemala,,Finca Isnul,Pacamara,,,"juicy stone fruits, sweet nuts, cocoa tea-like notes",,,,,,https://onyxcoffeelab.com/products/guatemala-finca-isnul-1
Onyx Coffee Lab,Colombia El Vergel Pacamara Anaerobic,32.00,10 oz,283,3.21,Colombia,,El Vergel,Pacamara,Anaerobic,,"raspberry, rose, black tea",,,,,,https://onyxcoffeelab.com/products/colombia-el-vergel-pacamara-anaerobic
Onyx Coffee Lab,Ethiopia Worka Carbonic Maceration,10.00,4oz,0,,Ethiopia,,Worka,,Carbonic Maceration,,"Juicy Peach, chamomile",,,,,,https://onyxcoffeelab.com/products/ethiopia-worka-carbonic-maceration
Onyx Coffee Lab,Mexico Marco Cadena Anaerobic,40.00,10oz,312,3.63,Mexico,Guerrero,Marco Antonio Cadena Solis of Finca Estancia,,Anaerobic Natural,,"raspberry, rose, cacao, tart apple, boozy style finish",,,,,,https://onyxcoffeelab.com/products/mexico-marco-cadena-anaerobic
Onyx Coffee Lab,Colombia Inmaculada Eugenioides,55.00,4oz,113,13.80,Colombia,,Inmaculada farms,Eugenioides,Natural,,complex sweetness,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://onyxcoffeelab.com/products/colombia-inmaculada-eugenioides-1
Onyx Coffee Lab,Colombia Edinson Oidor,10.00,4oz,142,2.00,Colombia,"Inzá, Cauca",Edinson Oidor,,,,"brown sugar, apple-like florals, stone fruit",,,,,,https://onyxcoffeelab.com/products/colombia-edinson-oidor
Onyx Coffee Lab,Peru Coffee & Cacao Box Set,45.00,,794,1.61,Peru,,,,,,,,,,,,https://onyxcoffeelab.com/products/peru-coffee-cacao-box-set
Onyx Coffee Lab,Colombia Alirio Penna,10.00,4oz,142,2.00,Colombia,Inza,Alirio Penna,,,,"bright citrusy sugar, maple",,,,,,https://onyxcoffeelab.com/products/colombia-alirio-penna
Onyx Coffee Lab,Ethiopia Genji Chella,10.00,4oz,113,2.51,Ethiopia,Western Ethiopia,Genji Chella,,,,"delicate florals, complex sweetness",,,,,,https://onyxcoffeelab.com/products/ethiopia-genji-chella
Onyx Coffee Lab,Kenya Kamwangi AA,10.00,4oz,142,2.00,Kenya,Kirinyaga,Kamwangi cooperative,,Washed,,"nectarines, banana, maple",,,,,,https://onyxcoffeelab.com/products/kenya-kamwangi-aa
Onyx Coffee Lab,Happy Sips,25.00,10 oz,0,,,,,,,,,,,,,,https://onyxcoffeelab.com/products/happy-sips
Onyx Coffee Lab,Persevere Collective,25.00,10 oz,4627,0.15,,,,,,,,,,,,,https://onyxcoffeelab.com/products/persevere-collective-1
Onyx Coffee Lab,Ethiopia Nano Challa #7,10.00,4oz,113,2.51,Ethiopia,Agaro,Nano Challa,,,,"stone fruit, silky, bright, citrusy",Kata Muduga Union,Ethiopia Notable,Perennial Specialty Favorite,Consistently sourced by Sweet Maria's 15+ years,Cooperative model; Western Ethiopian profile,https://onyxcoffeelab.com/products/ethiopia-nano-challa-7
Onyx Coffee Lab,Decaf Colombia La Serrania,10.00,4oz,113,2.51,Colombia,central cordillera of the Andes,La Serranía,,Natural EA,,,,,,,,https://onyxcoffeelab.com/products/decaf-colombia-la-serrania
Onyx Coffee Lab,Kenya Kiunyu Peaberry,10.00,4oz,113,2.51,Kenya,Mount Kenya,Kiunyu,Peaberry,,,"syrupy, juicy, complex soluble sugars",,,,,,https://onyxcoffeelab.com/products/kenya-kiunyu-peaberry
Onyx Coffee Lab,Colombia La Palma Natural Sidra #445,50.00,4oz,113,12.54,Colombia,,La Palma y El Tucán,Sidra,Natural,,,La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-natural-sidra-445
Onyx Coffee Lab,Colombia La Palma Bioinnovation Gesha #582,50.00,4oz,113,12.54,Colombia,,La Palma Y El Tucán,Geisha,Bioinnovation,,,La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-bioinnovation-gesha-582
Onyx Coffee Lab,Frequencies Peace,20.00,10oz,312,1.82,"Ethiopia, Colombia",,,,Washed,,"florals, botanicals, fragrant tea, honey, silky",,,,,,https://onyxcoffeelab.com/products/frequencies-peace
Onyx Coffee Lab,Colombia Rafael Ramírez Gesha,15.00,4oz,113,3.76,Colombia,Northern Huila,Rafael Ramírez,Geisha,,,"clean, sweet, honey-like sweetness, complex, comforting",,,,,,https://onyxcoffeelab.com/products/colombia-rafael-ramirez-gesha
Onyx Coffee Lab,Ethiopia Worka,10.00,4oz,113,2.51,Ethiopia,,Worka,,Washed,,"Earl Grey, bergamot, stone fruit, honeysuckle, cocoa",,,,,,https://onyxcoffeelab.com/products/ethiopia-worka-2021
Onyx Coffee Lab,Burundi Heza Natural Peaberry,13.00,4oz,113,3.26,Burundi,,Heza,Bourbon,Natural,,"caramelized mandarins, toffee, fresh apple cider",Ben & Kristy Carlson,Burundi Elite,ACE PCA / CoE Repeat,Microlots consistently top-10 CoE Burundi; own ACE Private Collection auction,Founded 2011; 7500+ farmers on 12 hills; Coffee Scout program; pioneered honey process in Burundi; expanding to Uganda & Kenya,https://onyxcoffeelab.com/products/burundi-heza-natural-peaberry
Onyx Coffee Lab,Colombia Inmaculada Sudan Rume,50.00,4oz,113,12.54,Colombia,,Inmaculada,Sudan Rume,,,"tropical fruit, winey, ripe mango, vanilla",Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://onyxcoffeelab.com/products/colombia-inmaculada-sudan-rume
Onyx Coffee Lab,Burundi Sebatigita Family Natural,13.00,4oz,113,3.26,Burundi,,Sebatigita Family,,Natural,,"cherry, honeycrisp apple",,,,,,https://onyxcoffeelab.com/products/burundi-sebatigita-family-natural
Onyx Coffee Lab,Colombia Agualinda,10.00,4oz,142,2.00,Colombia,Antioquia,Agualinda,,,,"green apples, oolong tea",,,,,,https://onyxcoffeelab.com/products/colombia-agualinda
Onyx Coffee Lab,Ethiopia Shantawene Low O2 Natural,20.00,4oz,113,5.02,Ethiopia,,Shantawene Village,,Low O2 Natural,,"tropical fruit, floral",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-shantawene-low-o2-natural
Onyx Coffee Lab,Colombia Inmaculada Rare Varieties Box Set,140.00,,363,10.93,Colombia,Cali,Inmaculada,"Geisha, Sudan Rume, Eugenioides",,,,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://onyxcoffeelab.com/products/colombia-inmaculada-rare-varieties-box-set
Onyx Coffee Lab,Propaganda Terraform,10.00,4oz,113,2.51,Ethiopia,Gedeo zone,Hambela Estate,,Washed,,,,,,,,https://onyxcoffeelab.com/products/propaganda-terraform
Onyx Coffee Lab,Colombia Cafe Granja Gesha,50.00,4oz,113,12.54,Colombia,,Herrera farming family,Geisha,Natural,,"delicate florals, complex fruits",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://onyxcoffeelab.com/products/colombia-cafe-granja-gesha
Onyx Coffee Lab,Colombia La Palma Natural Gesha #407,50.00,4oz,113,12.54,Colombia,,La Palma Y El Tucan,Geisha,Natural,,,La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-natural-gesha-407
Onyx Coffee Lab,The Culture,26.00,10oz,312,2.36,,,,,,,"stone fruit, apricot, cherry, peach, plum",,,,,,https://onyxcoffeelab.com/products/the-culture
Onyx Coffee Lab,Panama Elida Estate Anaerobic,40.00,4oz,113,10.04,Panama,Boquete,Elida Estate,Geisha,Anaerobic,,,,,,,,https://onyxcoffeelab.com/products/panama-elida-estate-anaerobic-archive
Onyx Coffee Lab,Ethiopia Keramo Low O2 Natural,20.00,4oz,113,5.02,Ethiopia,,Keramo,,Low O2 Natural,,"fresh mango, tangerine, sparkling hops",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-keramo-low-o2-natural
Onyx Coffee Lab,Colombia La Palma Natural Gesha #428,50.00,4oz,113,12.54,Colombia,,La Palma Y El Tucán,Geisha,Natural,,"ripe sweet melons, white flowers, jasmine",La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-gesha-428
Onyx Coffee Lab,Ethiopia Layered-Ferment Bombe,12.00,4oz,142,2.40,Ethiopia,Bombe Mountains,Bensa Washing station,,Layered-Ferment,,"wild florals, bright acidities",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-bombe-layered-fermentation
Onyx Coffee Lab,Colombia Delagua Jesus Nuñez Natural,10.00,4oz,142,2.00,Colombia,Northern Sierra Nevada mountain ranges,Jesus Nuñez,,Natural,,"jammy, fruit-forward, naturally sweet",,,,,,https://onyxcoffeelab.com/products/colombia-delagua-jesus-nunez-natural
Onyx Coffee Lab,Colombia Café Granja - Three Varieties Box Set,100.00,,363,7.81,Colombia,Valle de Cauca,Cerro Azul farm,"Geisha, Sidra, Mokka",,,"Rose, Mango, Jasmine, Sugar Cane, Apple Cider, Strawberry, Raw Honey, Winey, Plum, Chocolate Malt, Green Apple, Brown Sugar",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://onyxcoffeelab.com/products/colombia-cafe-granja-three-varieties-box-set
Onyx Coffee Lab,Colombia Café Granja - Four Varieties Box Set,130.50,,454,8.15,Colombia,Valle de Cauca,Cerro Azul farm,"Geisha, Sidra, Mokka, SL-34",,,"Raspberry, Raw Honey, Umeshu, Silky, Rose, Mango, Jasmine, Sugar Cane, Apple Cider, Strawberry, Winey, Plum, Chocolate Malt, Green Apple, Brown Sugar",Herrera Family,WBC Elite,WBC Producer,2023 WBrC winner (Carlos Medina; natural Sidra); multiple national champions,Multi-generational; free worldwide shipping direct,https://onyxcoffeelab.com/products/colombia-cafe-granja-box-set
Onyx Coffee Lab,Costa Rica Las Lajas Slow Dried Natural,15.00,4oz,0,,Costa Rica,Sabanilla de Alajuela,Las Lajas,,Slow Dried Natural,,"strawberry, violet",,,,,,https://onyxcoffeelab.com/products/costa-rica-las-lajas-diamond-natural
Onyx Coffee Lab,Ethiopia Gare Ware Jilo Cup of Excellence #5,28.00,4oz,142,5.59,Ethiopia,,Gare Ware Jilo,,,,fruit-forward,,,,,,https://onyxcoffeelab.com/products/ethiopia-gare-ware-jilo-cup-of-excellence-5
Onyx Coffee Lab,Guatemala San Antonio Chaguite,10.00,4oz,0,,Guatemala,,San Antonio Chaguite,Caturra,,,"tamarind, nuttiness",,,,,,https://onyxcoffeelab.com/products/guatemala-san-antonio-chaguite
Onyx Coffee Lab,Colombia La Palma Natural Gesha #412,45.00,4oz,0,,Colombia,,La Palma,Geisha,Natural,,,Finca El Diviso,WBC Elite,WBC Producer,2022 WBC winner (Anthony Douglas; Sidra); 2024 champion (Mikael Jasin; Aji variety),Most favored farm by recent WBC finalists,https://onyxcoffeelab.com/products/colombia-la-palma-natural-gesha-412
Onyx Coffee Lab,Ethiopia Bombe Natural,10.00,4oz,0,,Ethiopia,Bombe,Bensa washing station,,Natural,,"floral, strawberry",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-bensa-bombe-natural
Onyx Coffee Lab,Decaf Ethiopia Guji Natural,10.00,4oz,0,,Ethiopia,Guji,,,Natural,,"stone fruit, cocoa, citrus",,,,,,https://onyxcoffeelab.com/products/decaf-ethiopia-guji-natural
Onyx Coffee Lab,Ethiopia Bensa Shantawene Natural,10.00,4oz,113,2.51,Ethiopia,Bensa,Shantawene,,Natural,,tropical fruit,Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-bensa-shantawene-natural
Onyx Coffee Lab,Ethiopia Bensa Shantawene,10.00,4oz,113,2.51,Ethiopia,Bensa,Shantawene,,Washed,,"crisp acidity, bright florals, sweet, clean",Daye Bensa (Dukamo Brothers),Ethiopia Elite,CoE Ethiopia Repeat,6x top-10 CoE Ethiopia 2020-22; 2nd place 2022,Founded 1996; 71 stations; also roast as Buncho/Dukamo Coffee,https://onyxcoffeelab.com/products/ethiopia-bensa-shantawene
Onyx Coffee Lab,Colombia La Palma Sidra #9,80.00,4oz,113,20.07,Colombia,,La Palma y El Tucan,"Sidra, Typica, Red Bourbon",Natural,,"sweetness, crisp acidity, fruit forward",La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-sidra-9
Onyx Coffee Lab,Colombia La Palma Sidra #423,50.00,4oz,159,8.91,Colombia,,La Palma y El Tucan,"Sidra, Typica, Red Bourbon",Natural,,"sweetness, crisp acidity, fruit forward",La Palma y El Tucán,WBC Elite,WBC Producer,Coffees won WBC 2019,,https://onyxcoffeelab.com/products/colombia-la-palma-sidra-423
Onyx Coffee Lab,Colombia Luis Vargas,10.00,4oz,113,2.51,Colombia,,Luis Vargas,Caturra Chiroso,,,"orange, sweetness, silky body",,,,,,https://onyxcoffeelab.com/products/colombia-luis-vargas
Onyx Coffee Lab,Eclipse,6.00,2oz,85,2.00,,,,,,,,,,,,,https://onyxcoffeelab.com/products/eclipse
Onyx Coffee Lab,Ecuador Hernan Zuniga,10.00,4oz,113,2.51,Ecuador,,Hernan Zuniga,,,,,,,,,,https://onyxcoffeelab.com/products/ecuador-hernan-zuniga
Onyx Coffee Lab,Blend Box,75.00,,1361,1.56,Ethiopia,,,,,,"chocolate, citrus, nuts, floral, tea-like notes",,,,,,https://onyxcoffeelab.com/products/blend-box
Onyx Coffee Lab,Power Nap,6.00,2oz,85,2.00,"Ethiopia, Colombia",Huila,Worka,,"Washed, Natural Sugar Cane Process",,"floral, silky sweet, ripe peach, cocoa, brown sugar",,,,,,https://onyxcoffeelab.com/products/power-nap
George Howell Coffee,"Finca Concepcion, Guatemala",39.00,12 oz,227,4.87,Guatemala,Mataquescuintla,Finca Concepcion,,,,"earl grey, nectarine, honey",,,,,,https://georgehowellcoffee.com/products/finca-concepcion-guatemala
George Howell Coffee,"Daterra Sundrop Medium, Brazil",26.00,12 oz / Whole Bean,340,2.17,Brazil,Cerrado Bioma,Daterra,,Natural,,"sweetness, nuanced fruit notes, full-bodied",,,,,,https://georgehowellcoffee.com/products/daterra-sundrop-medium-brazil
George Howell Coffee,"Kerehaklu Estate, India",29.00,8 oz / Whole Bean,227,3.62,India,"Chikmagalur, Karnataka",Kerehaklu Estate,Chandragiri,fermented using a frozen starter culture,,"milk chocolate, black tea, plum",,,,,,https://georgehowellcoffee.com/products/kerehaklu-india
George Howell Coffee,"Patio Bonito Anaerobic, Colombia",40.00,4 oz / Whole Bean,227,5.00,Colombia,Cauca,Patio Bonito,Wush Wush,Anaerobic Washed,5150-5410 feet,,,,,,,https://georgehowellcoffee.com/products/patio-bonito-colombia
George Howell Coffee,"Las Palomas Medium, Guatemala",29.00,12 oz / Whole Bean,340,2.42,Guatemala,Cuchumatanes mountains,Las Palomas,,,,"clean, sweet, fruit-forward, lively",,,,,,https://georgehowellcoffee.com/products/las-palomas-medium-guatemala
George Howell Coffee,"El Casino, Colombia",34.00,12 oz / Whole Bean,340,2.83,Colombia,,El Casino / José Martinez,Pink Bourbon,,,"mango, white grape, sweet lemons",,,,,,https://georgehowellcoffee.com/products/el-casino-colombia
George Howell Coffee,"Las Palomas, Guatemala",29.00,12 oz / Whole Bean,340,2.42,Guatemala,Cuchumatanes mountains,Las Palomas,,,,"clean, sweet, fruit-forward, lively",,,,,,https://georgehowellcoffee.com/products/las-palomas-guatemala
George Howell Coffee,"Guadalupe Miramar Medium, Mexico",25.00,8 oz / Whole Bean,340,2.08,Mexico,Oaxaca,Guadalupe Miramar,,,,"dark chocolate, vanilla, guava",,,,,,https://georgehowellcoffee.com/products/guadalupe-miramar-medium-mexico
George Howell Coffee,"Guadalupe Miramar, Mexico",25.00,8 oz / Whole Bean,227,3.12,Mexico,Oaxaca,Guadalupe Miramar,,,,"milk chocolate, tangerine, lime",,,,,,https://georgehowellcoffee.com/products/guadalupe-miramar-mex-002
George Howell Coffee,"Gesha Village Estate Lot 47, Ethiopia",75.00,8 oz / Whole Bean,227,9.37,Ethiopia,Gori Gesha forest,Gesha Village Estate,Geisha,,,"white grape, tangerine, jasmine",Adam Overton & Rachel Samuel,Ethiopia Elite,Ethiopia Pioneer,Record price for African coffee ($254/lb at 6th auction); 471ha farm growing Geisha at origin; coffees used by barista competitors globally,Co-founded with Willem Boot; seeds from Gori Gesha forest; 8 terroir blocks; own annual auction,https://georgehowellcoffee.com/products/gesha-village-estate-lot-47-ethiopia
George Howell Coffee,"Hejrat Al Ain, Yemen",80.00,4 oz / Whole Bean,113,20.07,Yemen,Hejrat Al Ain,Katibah Jafar,,,,"cherry blossom, vanilla, ripe mango",,,,,,https://georgehowellcoffee.com/products/hejrat-al-ain-yemen
George Howell Coffee,"Al-Manshiya, Yemen",105.00,4 oz,113,26.34,Yemen,"Ans, Dhamar",Al-Manshiya,Kent,Alchemy XCI,"1,900–2,100m","peach blossom, candied-cranberry, floral, honeyed-sweetness",,,,,,https://georgehowellcoffee.com/products/al-manishiya-yemen
